SC3.SC3_35,SC3.SC3_34,SC3.SC3_33,SC3.SC3_32,SC3.SC3_31,SC3.SC3_30,SC3.SC3_29,SC3.SC3_28,SC3.SC3_27,SC3.SC3_26,SC3.SC3_25,SC3.SC3_24,SC3.SC3_23,SC3.SC3_22,SC3.SC3_21,SC3.SC3_20,SC3.SC3_19,SC3.SC3_18,SC3.SC3_17,SC3.SC3_16,SC3.SC3_15,SC3.SC3_14,SC3.SC3_13,SC3.SC3_12,SC3.SC3_11,SC3.SC3_10,SC3.SC3_9,SC3.SC3_8,SC3.SC3_7,SC3.SC3_6,SC3.SC3_5,SC3.SC3_4,SC3.SC3_3,SC3.SC3_2,SC3.SC3_1,SC3.SC3_0,UMAP_KMEANS.UMAP_KMEANS_35,UMAP_KMEANS.UMAP_KMEANS_34,UMAP_KMEANS.UMAP_KMEANS_33,UMAP_KMEANS.UMAP_KMEANS_32,UMAP_KMEANS.UMAP_KMEANS_31,UMAP_KMEANS.UMAP_KMEANS_30,UMAP_KMEANS.UMAP_KMEANS_29,UMAP_KMEANS.UMAP_KMEANS_28,UMAP_KMEANS.UMAP_KMEANS_27,UMAP_KMEANS.UMAP_KMEANS_26,UMAP_KMEANS.UMAP_KMEANS_25,UMAP_KMEANS.UMAP_KMEANS_24,UMAP_KMEANS.UMAP_KMEANS_23,UMAP_KMEANS.UMAP_KMEANS_22,UMAP_KMEANS.UMAP_KMEANS_21,UMAP_KMEANS.UMAP_KMEANS_20,UMAP_KMEANS.UMAP_KMEANS_19,UMAP_KMEANS.UMAP_KMEANS_18,UMAP_KMEANS.UMAP_KMEANS_17,UMAP_KMEANS.UMAP_KMEANS_16,UMAP_KMEANS.UMAP_KMEANS_15,UMAP_KMEANS.UMAP_KMEANS_14,UMAP_KMEANS.UMAP_KMEANS_13,UMAP_KMEANS.UMAP_KMEANS_12,UMAP_KMEANS.UMAP_KMEANS_11,UMAP_KMEANS.UMAP_KMEANS_10,UMAP_KMEANS.UMAP_KMEANS_9,UMAP_KMEANS.UMAP_KMEANS_8,UMAP_KMEANS.UMAP_KMEANS_7,UMAP_KMEANS.UMAP_KMEANS_6,UMAP_KMEANS.UMAP_KMEANS_5,UMAP_KMEANS.UMAP_KMEANS_4,UMAP_KMEANS.UMAP_KMEANS_3,UMAP_KMEANS.UMAP_KMEANS_2,UMAP_KMEANS.UMAP_KMEANS_1,UMAP_KMEANS.UMAP_KMEANS_0,TSNE_KMEANS.TSNE_KMEANS_35,TSNE_KMEANS.TSNE_KMEANS_34,TSNE_KMEANS.TSNE_KMEANS_33,TSNE_KMEANS.TSNE_KMEANS_32,TSNE_KMEANS.TSNE_KMEANS_31,TSNE_KMEANS.TSNE_KMEANS_30,TSNE_KMEANS.TSNE_KMEANS_29,TSNE_KMEANS.TSNE_KMEANS_28,TSNE_KMEANS.TSNE_KMEANS_27,TSNE_KMEANS.TSNE_KMEANS_26,TSNE_KMEANS.TSNE_KMEANS_25,TSNE_KMEANS.TSNE_KMEANS_24,TSNE_KMEANS.TSNE_KMEANS_23,TSNE_KMEANS.TSNE_KMEANS_22,TSNE_KMEANS.TSNE_KMEANS_21,TSNE_KMEANS.TSNE_KMEANS_20,TSNE_KMEANS.TSNE_KMEANS_19,TSNE_KMEANS.TSNE_KMEANS_18,TSNE_KMEANS.TSNE_KMEANS_17,TSNE_KMEANS.TSNE_KMEANS_16,TSNE_KMEANS.TSNE_KMEANS_15,TSNE_KMEANS.TSNE_KMEANS_14,TSNE_KMEANS.TSNE_KMEANS_13,TSNE_KMEANS.TSNE_KMEANS_12,TSNE_KMEANS.TSNE_KMEANS_11,TSNE_KMEANS.TSNE_KMEANS_10,TSNE_KMEANS.TSNE_KMEANS_9,TSNE_KMEANS.TSNE_KMEANS_8,TSNE_KMEANS.TSNE_KMEANS_7,TSNE_KMEANS.TSNE_KMEANS_6,TSNE_KMEANS.TSNE_KMEANS_5,TSNE_KMEANS.TSNE_KMEANS_4,TSNE_KMEANS.TSNE_KMEANS_3,TSNE_KMEANS.TSNE_KMEANS_2,TSNE_KMEANS.TSNE_KMEANS_1,TSNE_KMEANS.TSNE_KMEANS_0,cells
1,3,3,3,3,3,4,5,5,5,5,5,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,10,3,4,5,5,6,7,7,7,7,7,7,7,7,7,7,8,8,9,9,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,1,4,5,5,5,5,5,6,6,7,7,7,7,7,7,8,8,8,8,8,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,Cell635
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,18,19,20,20,21,21,21,22,23,23,2,2,2,2,4,4,4,4,4,4,4,4,4,4,15,16,16,17,18,19,19,20,20,21,21,21,22,22,23,23,23,23,23,23,23,24,1,1,1,1,1,1,1,2,2,2,12,12,13,13,13,14,14,15,16,16,17,18,19,19,19,20,20,20,20,21,21,21,21,21,21,21,Cell636
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell637
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,6,6,6,6,6,6,9,9,10,10,10,10,10,10,11,11,11,2,2,2,2,4,4,4,4,4,4,4,4,8,8,8,9,9,10,10,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,9,9,9,10,11,11,11,11,11,11,11,11,12,12,12,12,12,12,12,Cell638
1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell639
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,18,19,20,20,21,21,21,22,23,23,2,2,2,2,4,4,4,4,4,4,4,4,4,4,15,16,16,17,18,19,19,20,20,21,21,21,22,22,23,23,23,23,23,23,23,24,1,1,1,1,1,1,1,2,2,2,12,12,13,13,13,14,14,15,16,16,17,18,19,19,19,20,20,20,20,21,21,21,21,21,21,26,Cell64
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,19,20,21,22,23,24,25,26,27,27,28,29,29,2,2,2,2,4,4,4,4,4,4,15,16,17,18,19,20,20,21,22,23,23,24,24,25,25,25,26,26,27,27,27,27,27,27,28,29,1,1,1,1,1,1,1,1,1,6,6,6,6,6,18,19,20,21,22,22,23,24,25,25,25,26,26,26,26,27,27,27,27,27,27,28,Cell640
1,3,3,3,3,3,4,5,5,5,5,5,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,10,3,4,5,5,6,7,7,7,7,7,7,7,7,7,7,8,8,9,9,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,1,4,5,5,5,5,5,6,6,7,7,7,7,7,7,8,8,8,8,8,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,Cell641
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,17,17,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,16,16,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,12,12,12,12,13,13,13,13,13,13,13,Cell642
2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,12,13,14,15,16,17,17,18,18,19,20,21,22,23,24,25,26,26,27,28,28,2,2,2,2,4,4,4,12,13,14,14,15,16,17,18,19,19,20,21,22,22,23,23,24,24,24,25,25,26,26,26,26,26,26,26,27,1,1,2,2,2,10,11,12,13,14,15,16,17,17,17,18,19,20,21,21,22,23,24,24,24,25,25,25,25,26,26,26,26,26,26,27,Cell643
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,12,12,12,13,13,13,2,2,2,2,4,4,9,9,9,9,9,9,10,10,10,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,12,12,12,12,13,13,13,13,13,13,13,Cell644
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,17,17,18,18,18,19,20,20,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,14,15,16,16,16,17,17,17,17,18,18,18,18,18,18,18,Cell645
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Cell646
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,11,11,12,13,14,15,15,16,16,17,18,19,20,21,21,22,22,22,23,24,24,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,10,11,11,12,13,13,14,14,14,15,15,16,17,17,18,19,20,20,20,21,21,21,21,22,22,22,22,22,22,22,Cell647
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,10,10,13,14,14,15,15,15,16,23,23,24,25,25,2,2,2,2,4,4,4,4,4,4,4,13,14,15,16,17,17,18,19,20,20,21,21,22,22,22,23,23,24,24,24,24,24,24,24,25,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,10,16,17,18,18,19,20,21,21,21,22,22,22,22,23,23,23,23,23,23,23,Cell648
2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Cell649
2,2,2,2,2,2,2,2,2,2,6,6,7,7,7,7,7,8,9,10,12,12,13,13,14,15,15,16,16,16,17,17,17,18,19,19,2,2,3,7,8,9,10,10,11,11,11,11,12,13,13,14,14,15,16,17,17,18,18,19,19,19,20,20,20,20,20,20,20,20,20,21,1,1,1,1,7,7,7,8,8,9,9,9,10,10,10,11,11,12,12,12,13,14,15,15,15,16,16,16,16,17,17,17,17,17,17,17,Cell65
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell650
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,10,10,10,11,11,12,12,22,23,24,24,25,26,26,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,18,18,18,19,19,19,19,19,19,19,19,19,19,2,2,3,6,6,6,6,7,7,8,8,14,15,15,15,16,17,18,19,19,20,21,22,22,22,23,23,23,23,24,24,24,24,24,32,33,Cell651
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,17,17,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,15,16,16,17,17,17,17,17,18,18,18,18,18,18,18,18,18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,12,12,12,12,13,13,13,13,13,13,13,Cell652
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Cell653
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell654
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,6,6,6,6,6,9,9,9,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,8,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,1,1,1,1,1,1,1,1,1,6,6,6,6,6,6,7,7,7,7,7,8,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,Cell655
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,17,17,18,18,18,19,20,20,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,14,15,16,16,16,17,17,17,17,18,18,18,18,18,18,18,Cell656
3,4,4,4,4,4,5,6,6,7,8,8,9,9,9,9,9,10,11,12,13,13,14,14,15,16,16,17,18,18,19,19,19,20,21,21,5,6,7,8,9,10,11,11,12,12,12,12,13,14,14,15,15,16,17,18,18,19,19,20,20,20,21,21,22,22,22,22,22,22,22,23,4,5,6,7,8,8,8,9,9,10,10,10,11,11,11,12,12,13,14,14,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,Cell657
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,17,17,18,18,18,19,20,20,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,13,14,15,16,16,16,17,17,17,17,18,18,18,18,18,18,18,Cell658
2,2,2,2,2,2,2,2,2,2,6,6,7,7,7,7,7,8,9,10,12,12,13,13,14,15,15,16,16,16,17,17,17,18,19,19,2,2,3,7,8,9,10,10,11,11,11,11,12,13,13,14,14,15,16,17,17,18,18,19,19,19,20,20,20,20,20,20,20,20,20,21,1,1,1,1,7,7,7,8,8,9,9,9,10,10,10,11,11,12,12,12,13,14,15,15,15,16,16,16,16,17,17,17,17,17,17,17,Cell659
3,4,4,4,4,4,5,6,6,7,8,8,9,9,9,9,9,10,11,12,13,13,14,14,15,16,16,17,18,18,19,19,19,20,21,21,5,6,7,8,9,10,11,11,12,12,12,12,13,14,14,15,15,16,17,18,18,19,19,20,20,20,21,21,22,22,22,22,22,22,22,23,4,5,6,7,8,8,8,9,9,10,10,10,11,11,11,12,12,13,14,14,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,Cell66
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,10,10,13,14,14,15,15,15,16,16,16,17,18,18,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,18,18,18,19,19,19,19,19,19,19,19,19,19,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,10,10,11,11,11,12,13,14,14,14,15,15,15,15,16,16,16,16,16,16,16,Cell660
2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Cell661
2,2,2,2,2,2,2,4,4,4,4,4,5,5,5,5,5,6,6,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,8,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,6,6,6,6,6,7,8,8,8,8,8,8,8,8,10,10,10,10,10,10,10,Cell662
1,3,3,3,3,3,4,5,5,5,5,5,6,6,6,6,6,7,7,8,8,8,8,8,8,8,8,9,9,9,9,9,9,10,10,10,3,4,5,5,6,7,7,7,7,7,7,7,7,7,7,8,8,9,9,10,10,10,10,10,10,10,15,15,15,15,15,15,15,15,15,15,1,4,5,5,5,5,5,6,6,7,7,7,7,7,7,8,8,8,8,8,9,10,10,10,10,10,10,10,10,11,11,11,11,11,11,11,Cell663
2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,2,3,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Cell664
2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,12,13,14,15,16,17,17,18,18,19,20,21,22,23,24,25,26,26,27,28,28,2,2,2,2,4,4,4,12,13,14,14,15,16,17,18,19,19,20,21,22,22,23,23,24,24,24,25,25,26,26,26,26,26,26,26,27,1,1,2,2,2,10,11,12,13,14,15,16,17,17,17,18,19,20,21,21,22,23,24,24,24,25,25,25,25,26,26,26,26,26,26,27,Cell665
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,5,5,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,2,2,2,2,4,6,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,28,28,28,28,28,29,30,2,2,3,3,3,3,3,4,4,4,4,4,4,18,19,20,21,22,23,24,25,26,27,27,27,28,29,30,31,32,33,34,35,36,37,38,Cell666
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,11,11,12,13,14,15,15,16,16,17,18,19,20,21,21,22,22,22,23,24,24,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,10,11,11,12,13,13,14,14,14,15,15,16,17,17,18,19,20,20,20,21,21,21,21,22,22,22,22,22,22,22,Cell667
2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell668
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,8,9,9,9,9,9,9,10,10,11,11,11,11,11,11,12,12,12,4,5,6,6,7,8,8,8,8,8,8,8,9,9,9,10,10,11,11,12,25,26,26,27,28,28,29,30,31,32,33,33,33,34,35,36,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Cell669
2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,12,13,14,15,16,17,17,18,18,19,20,21,22,23,24,25,26,26,27,28,28,2,2,2,2,4,4,4,12,13,14,14,15,16,17,18,19,19,20,21,22,22,23,23,24,24,24,25,25,26,26,26,26,26,26,26,27,1,1,2,2,2,10,11,12,13,14,15,16,17,17,17,18,19,20,21,21,22,23,24,24,24,25,25,25,25,26,26,26,26,26,26,27,Cell67
2,2,2,2,2,2,2,2,2,6,7,7,8,8,8,8,8,9,10,11,11,11,12,12,12,13,13,14,14,14,15,15,15,16,16,16,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell670
2,2,2,2,2,2,2,2,2,2,2,2,2,11,11,12,12,13,14,15,16,16,17,17,18,19,20,21,22,23,24,25,25,26,27,27,2,2,2,2,4,4,9,9,9,13,13,14,15,16,17,18,18,19,20,21,21,22,22,23,23,23,24,24,25,25,32,34,34,35,36,37,2,2,3,6,6,6,6,7,12,13,14,15,16,16,16,17,18,19,20,20,21,22,23,23,23,24,24,24,24,25,25,25,25,25,25,25,Cell671
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,12,12,12,13,13,13,2,2,2,2,4,4,9,9,9,9,9,9,10,10,10,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,12,12,12,12,13,13,13,13,13,13,13,Cell672
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,12,12,12,13,13,13,2,2,2,2,4,4,9,9,9,9,9,9,10,10,10,11,11,12,12,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,27,28,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,12,12,12,12,13,13,13,13,13,13,13,Cell673
3,4,4,4,4,4,5,6,6,7,8,8,9,9,9,9,9,10,11,12,13,13,14,14,15,16,16,17,18,18,19,19,19,20,21,21,5,6,7,8,9,10,11,11,12,12,12,12,13,14,14,15,15,16,17,18,18,19,19,20,20,20,21,21,22,22,22,22,22,22,22,23,4,5,6,7,8,8,8,9,9,10,10,10,11,11,11,12,12,13,14,14,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,Cell674
3,4,4,4,4,4,5,6,6,7,8,8,9,9,9,9,9,10,11,12,13,13,14,14,15,16,16,17,18,18,19,19,19,20,21,21,5,6,7,8,9,10,11,11,12,12,12,12,13,14,14,15,15,16,17,18,18,19,19,20,20,20,21,21,22,22,22,22,22,22,22,23,4,5,6,7,8,8,8,9,9,10,10,10,11,11,11,12,12,13,14,14,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,Cell675
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,Cell676
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,6,17,17,18,18,28,29,30,30,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,21,22,23,24,24,25,25,26,26,26,27,27,28,29,29,29,29,29,30,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,23,24,25,26,26,26,27,27,27,28,29,29,30,30,30,30,31,Cell677
2,2,2,2,2,2,2,2,2,2,6,6,7,7,7,7,7,8,9,10,10,10,11,11,11,12,12,13,13,13,14,14,14,15,15,15,2,2,3,7,8,9,10,10,10,10,10,10,11,12,12,13,13,14,14,15,15,15,15,15,15,15,16,16,16,16,16,16,16,16,16,16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,Cell678
2,2,2,2,2,2,2,2,2,2,6,6,7,7,7,7,7,8,9,10,12,12,13,13,14,15,15,16,16,16,17,17,17,18,19,19,2,2,3,7,8,9,10,10,11,11,11,11,12,13,13,14,14,15,16,17,17,18,18,19,19,19,20,20,20,20,20,20,20,20,20,21,1,1,1,1,7,7,7,8,8,9,9,9,10,10,10,11,11,12,12,12,13,14,15,15,15,16,16,16,16,17,17,17,17,17,17,17,Cell679
2,2,2,6,6,6,7,8,9,10,11,11,12,13,13,14,15,16,17,18,19,19,20,21,22,23,24,25,26,27,28,29,30,31,32,32,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,8,8,16,16,16,16,16,17,17,17,17,17,17,17,17,17,17,5,6,7,8,9,9,9,10,10,11,11,11,12,12,12,13,13,14,15,15,16,17,18,18,18,19,19,19,19,20,20,20,20,20,20,20,Cell68
3,4,4,4,4,4,5,6,6,7,8,8,9,9,9,9,9,10,11,12,13,13,14,14,15,16,16,17,18,18,19,19,19,20,21,21,5,6,7,8,9,10,11,11,12,12,12,12,13,14,14,15,15,16,17,18,18,19,19,20,20,20,21,21,22,22,22,22,22,22,22,23,4,5,6,7,8,8,8,9,9,10,10,10,11,11,11,12,12,13,14,14,15,16,17,17,17,18,18,18,18,19,19,19,19,19,19,19,Cell680
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,10,10,10,11,11,12,12,12,13,13,13,14,14,14,2,2,2,2,4,4,9,9,9,9,9,9,10,11,11,12,12,13,13,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,14,2,2,3,6,6,6,6,7,7,8,8,8,8,8,8,9,9,10,10,10,11,12,13,13,13,14,14,14,14,15,15,15,15,15,15,15,Cell681
2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,4,4,4,10,10,13,14,14,15,15,15,16,23,23,24,25,25,2,2,2,2,4,4,4,4,4,4,4,13,14,15,16,17,17,18,19,20,20,21,21,22,22,22,23,23,24,24,24,24,24,30,31,32,1,1,1,1,1,1,1,1,1,1,1,1,9,9,9,10,16,17,18,18,19,20,21,21,21,22,22,22,22,23,23,23,23,23,23,23,Cell682
